Episode,Score,Best Score,Average Score,Time Steps,Learning Steps,Game-win,Game win rate
714,-71.50533423893373,406.6644207012173,-131.74085891863996,58324,28,0,0.0
715,-148.79982865483802,406.6644207012173,-131.01695599406716,58388,28,0,0.0
716,-147.67029687419185,406.6644207012173,-131.6692123713554,58441,28,0,0.0
717,-185.2924191511972,406.6644207012173,-132.3896824987777,58535,28,0,0.0
718,-151.809435424709,406.6644207012173,-132.21045836840946,58597,28,0,0.0
719,-121.95241941094258,406.6644207012173,-132.9441334787881,58649,28,0,0.0
720,-326.815622781166,406.6644207012173,-134.67062315825234,58710,28,0,0.0
721,-130.32403323215337,406.6644207012173,-133.86481344641004,58741,28,0,0.0
722,-103.2301351773317,406.6644207012173,-133.2811153192885,58773,28,0,0.0
723,-95.06597194005616,406.6644207012173,-132.9357404788752,58873,28,0,0.0
724,-177.75092168375585,406.6644207012173,-133.28236307958468,58929,28,0,0.0
725,-103.51551791959008,406.6644207012173,-132.99670926791688,59011,28,0,0.0
726,-105.2742736077133,406.6644207012173,-133.16568980270537,59085,28,0,0.0
727,-138.8015336079331,406.6644207012173,-132.97904880089746,59153,28,0,0.0
728,-170.93022814355282,406.6644207012173,-133.00710723191486,59211,28,0,0.0
729,-174.9718167586961,406.6644207012173,-133.78146086153296,59266,28,0,0.0
730,-169.525199673821,406.6644207012173,-133.59657487918506,59390,28,0,0.0
731,-65.69512655626852,406.6644207012173,-132.8087944517473,59485,29,0,0.0
732,-130.34184091952238,406.6644207012173,-134.4351558433006,59552,29,0,0.0
733,-158.26092486119654,406.6644207012173,-134.68989993767374,59603,29,0,0.0
734,-102.73739067702621,406.6644207012173,-133.84802153062185,59705,29,0,0.0
735,-39.223673018943444,406.6644207012173,-132.8309619527872,59770,29,0,0.0
736,247.0276496471919,406.6644207012173,-128.87527366723384,59833,29,1,0.02
737,-99.73832752096607,406.6644207012173,-128.64772074281865,59862,29,0,0.02
738,-79.76706453016439,406.6644207012173,-128.66055448204992,59935,29,0,0.0
739,-70.94162438418287,406.6644207012173,-128.4721971719509,60008,29,0,0.0
740,-115.90545713854715,406.6644207012173,-128.1848140426503,60072,29,0,0.0
741,-86.87935723507294,406.6644207012173,-126.9892806657291,60189,29,0,0.0
742,-161.76795081831403,406.6644207012173,-126.0210437242464,60295,29,0,0.0
743,-32.19662008934908,406.6644207012173,-124.2958771340782,60387,29,0,0.0
744,-104.5244511191733,406.6644207012173,-122.56827528988417,60440,29,0,0.0
745,-96.42243543632318,406.6644207012173,-122.05836205960296,60500,29,0,0.0
746,-92.86919316251084,406.6644207012173,-122.06589975128158,60560,29,0,0.0
747,-213.66388014423944,406.6644207012173,-122.89777512693463,60618,29,0,0.0
748,-188.11357471945126,406.6644207012173,-123.61185243759093,60667,29,0,0.0
749,-152.7719629910997,406.6644207012173,-129.1149694134662,60726,29,0,0.0
750,44.057684874705075,406.6644207012173,-126.6546619793822,60804,29,1,0.01
751,-137.34607883193564,406.6644207012173,-127.11116049638686,60859,29,0,0.01
752,-121.6826323794033,406.6644207012173,-126.06065803438422,60938,29,0,0.0
753,-132.9205430522473,406.6644207012173,-125.98948400940527,60997,29,0,0.0
754,-148.3902369165964,406.6644207012173,-125.7350633288727,61067,29,0,0.0
755,-180.62789442452708,406.6644207012173,-125.9776462406383,61144,29,0,0.0
756,-127.03501217109144,406.6644207012173,-125.99155574520643,61202,29,0,0.0
757,277.77674747099553,406.6644207012173,-121.8041115763315,61275,29,1,0.02
758,205.2689731038812,406.6644207012173,-118.55347282529584,61344,29,1,0.04
759,-48.46153489258501,406.6644207012173,-116.91178949779567,61418,29,0,0.02
760,-134.15574536924106,406.6644207012173,-115.97897991527108,61545,30,0,0.0
761,-175.02463403380517,406.6644207012173,-115.58418991905806,61613,30,0,0.0
762,-132.3551878004402,406.6644207012173,-115.0738243686898,61688,30,0,0.0
763,-175.2881386449148,406.6644207012173,-115.0495535352568,61734,30,0,0.0
764,-167.55164196389785,406.6644207012173,-115.84040963676892,61789,30,0,0.0
765,-169.8923752371773,406.6644207012173,-115.94335315296232,61845,30,0,0.0
766,-137.0593964484052,406.6644207012173,-116.15771214563749,61903,30,0,0.0
767,-160.64042214715997,406.6644207012173,-116.33269886917984,61961,30,0,0.0
768,-89.32765643800575,406.6644207012173,-120.88427443243036,61987,30,0,0.0
769,-198.2680212616802,406.6644207012173,-121.68372258270942,62034,30,0,0.0
770,-22.92870085845624,406.6644207012173,-120.26031082654795,62100,30,0,0.0
771,-78.79407428841613,406.6644207012173,-120.2494314866612,62172,30,0,0.0
772,-89.3779319914177,406.6644207012173,-118.98887454855213,62226,30,0,0.0
773,-118.86563177399056,406.6644207012173,-117.70544953885118,62321,30,0,0.0
774,-223.56511929951293,406.6644207012173,-118.33800794494692,62373,30,0,0.0
775,-53.26706192967602,406.6644207012173,-117.92531917456537,62448,30,0,0.0
776,-163.98409270396957,406.6644207012173,-117.52219158189662,62493,30,0,0.0
777,12.680134439579255,406.6644207012173,-116.27366807482944,62562,30,1,0.01
778,-199.9284109447393,406.6644207012173,-116.62497796005846,62631,30,0,0.01
779,-136.97001083126383,406.6644207012173,-116.75639237549329,62662,30,0,0.0
780,-25.806623058904833,406.6644207012173,-116.11631862820404,62757,30,0,0.0
781,-124.81016960591845,406.6644207012173,-116.54676321202092,62797,30,0,0.0
782,-130.10801259204317,406.6644207012173,-116.75990941218997,62826,30,0,0.0
783,-145.8296706005234,406.6644207012173,-117.61739928089882,62902,30,0,0.0
784,-96.03501709268455,406.6644207012173,-116.84150659363856,62968,30,0,0.0
785,-195.25233499167575,406.6644207012173,-118.03309059096924,63016,30,0,0.0
786,-270.608200555491,406.6644207012173,-118.03842643605358,63077,30,0,0.0
787,-163.13001380642513,406.6644207012173,-117.80155525467195,63120,30,0,0.0
788,203.70008309770873,406.6644207012173,-114.28893494746845,63189,30,1,0.02
789,-132.26832166203445,406.6644207012173,-114.43583500572876,63279,30,0,0.02
790,-98.83817222488084,406.6644207012173,-112.97773104163949,63310,30,0,0.0
791,-249.6550734184389,406.6644207012173,-114.11170129089999,63355,30,0,0.0
792,-148.00356114902743,406.6644207012173,-114.24133938502406,63421,30,0,0.0
793,-139.11446684797727,406.6644207012173,-113.59507591995254,63513,31,0,0.0
794,-159.15824529899015,406.6644207012173,-113.87806556867916,63566,31,0,0.0
795,-156.71342847468287,406.6644207012173,-113.9333821762012,63620,31,0,0.0
796,-102.86739340510283,406.6644207012173,-113.4766216739279,63691,31,0,0.0
797,-112.45170017401102,406.6644207012173,-113.09320289983863,63724,31,0,0.0
798,-114.87316929123752,406.6644207012173,-112.75315767756601,63824,31,0,0.0
799,-168.17662270361944,406.6644207012173,-112.71621591712046,63908,31,0,0.0
800,-196.34962246132272,406.6644207012173,-116.83620588354593,63994,31,0,0.0
801,-27.81659003033964,406.6644207012173,-115.22113789658007,64069,31,0,0.0
802,-166.54434262088674,406.6644207012173,-115.48852457400521,64119,31,0,0.0
803,-126.13118787133091,406.6644207012173,-115.66430541629602,64213,31,0,0.0
804,-137.72932402981496,406.6644207012173,-115.30899590173651,64285,31,0,0.0
805,-174.6495394699456,406.6644207012173,-116.2867224959104,64318,31,0,0.0
806,-148.03083176211948,406.6644207012173,-115.94383160294196,64354,31,0,0.0
807,-152.87384263886716,406.6644207012173,-115.96820696788174,64393,31,0,0.0
808,-210.62544645207072,406.6644207012173,-117.09447103744006,64445,31,0,0.0
809,-146.98432331539738,406.6644207012173,-117.2387088310253,64484,31,0,0.0
810,-165.35168756886432,406.6644207012173,-118.09495857527159,64531,31,0,0.0
811,-42.75326867263615,406.6644207012173,-116.57799867734126,64620,31,0,0.0
812,-129.7650069568243,406.6644207012173,-117.31488838142126,64672,31,0,0.0
813,-133.91126778159963,406.6644207012173,-117.41469236189114,64764,31,0,0.0
814,-133.94173665258614,406.6644207012173,-118.03905638602768,64802,31,0,0.0
815,-274.1488443199956,406.6644207012173,-119.29254654267926,64867,31,0,0.0
816,-191.47601715358547,406.6644207012173,-119.7306037454732,64932,31,0,0.0
817,-244.87977442367185,406.6644207012173,-120.32647729819796,64984,31,0,0.0
818,-142.65394887273393,406.6644207012173,-120.23492243267819,65014,31,0,0.0
819,-147.18454650651785,406.6644207012173,-120.48724370363394,65085,31,0,0.0
820,-112.54521283895487,406.6644207012173,-118.34453960421186,65120,31,0,0.0
821,-177.00454625510267,406.6644207012173,-118.81134473444133,65163,31,0,0.0
822,-119.75766004093964,406.6644207012173,-118.9766199830774,65230,31,0,0.0
823,-105.69207966664607,406.6644207012173,-119.0828810603433,65261,31,0,0.0
824,-125.70875818754091,406.6644207012173,-118.56245942538114,65296,31,0,0.0
825,-129.07183175525347,406.6644207012173,-118.81802256373777,65366,31,0,0.0
826,-126.36864314561065,406.6644207012173,-119.02896625911673,65470,31,0,0.0
827,-49.35202072415622,406.6644207012173,-118.13447113027898,65577,32,0,0.0
828,406.5004894885693,406.6644207012173,-112.36016395395774,65674,32,1,0.02
829,-128.20646530220276,406.6644207012173,-111.89251043939282,65717,32,0,0.02
830,-141.8067774150669,406.6644207012173,-111.6153262168053,65813,32,0,0.0
831,-188.34038204923672,406.6644207012173,-112.841778771735,65884,32,0,0.0
832,-76.93940138290279,406.6644207012173,-112.30775437636879,65968,32,0,0.0
833,-159.74613521636363,406.6644207012173,-112.32260647992045,66074,32,0,0.0
834,-17.574803721117227,406.6644207012173,-111.47098061036135,66150,32,0,0.0
835,-258.1690690978918,406.6644207012173,-113.66043457115086,66207,32,0,0.0
836,-145.27232208650275,406.6644207012173,-117.58343428848781,66278,32,0,0.0
837,-131.31521560523706,406.6644207012173,-117.8992031693305,66374,32,0,0.0
838,-136.48723904283577,406.6644207012173,-118.46640491445721,66463,32,0,0.0
839,-173.4150789699518,406.6644207012173,-119.4911394603149,66553,32,0,0.0
840,-243.99500428402337,406.6644207012173,-120.77203493176967,66604,32,0,0.0
841,-176.0478435953136,406.6644207012173,-121.66371979537209,66696,32,0,0.0
842,-193.04312182018413,406.6644207012173,-121.9764715053908,66754,32,0,0.0
843,-265.91338117639526,406.6644207012173,-124.31363911626124,66817,32,0,0.0
844,-251.6431118248982,406.6644207012173,-125.7848257233185,66885,32,0,0.0
845,242.6306702673976,406.6644207012173,-122.3942946662813,66955,32,1,0.02
846,-31.296286075864387,406.6644207012173,-121.77856559541483,67024,32,0,0.02
847,-80.6042216357418,406.6644207012173,-120.44796901032986,67103,32,0,0.0
848,-146.27875237856873,406.6644207012173,-120.02962078692103,67151,32,0,0.0
849,-138.498690949715,406.6644207012173,-119.88688806650718,67234,32,0,0.0
850,-163.67329799810418,406.6644207012173,-121.96419789523524,67343,32,0,0.0
851,-125.09673717577411,406.6644207012173,-121.84170447867363,67377,32,0,0.0
852,-144.24975615518605,406.6644207012173,-122.06737571643147,67408,32,0,0.0
853,-166.43042037165264,406.6644207012173,-122.40247448962553,67493,32,0,0.0
854,-200.30065882493815,406.6644207012173,-122.92157870870895,67533,32,0,0.0
855,-124.93874197501579,406.6644207012173,-122.36468718421384,67600,33,0,0.0
856,-99.94793398362448,406.6644207012173,-122.09381640233916,67632,33,0,0.0
857,-137.9752453314135,406.6644207012173,-126.25133633036326,67703,33,0,0.0
858,-123.74133419657211,406.6644207012173,-129.5414394033678,67736,33,0,0.0
859,-118.48651667318954,406.6644207012173,-130.24168922117383,67832,33,0,0.0
860,-51.231811410786676,406.6644207012173,-129.41244988158928,67893,33,0,0.0
861,-132.86517825714375,406.6644207012173,-128.99085532382267,67954,33,0,0.0
862,-165.74782928896786,406.6644207012173,-129.32478173870794,68024,33,0,0.0
863,-181.3342738949119,406.6644207012173,-129.3852430912079,68067,33,0,0.0
864,-101.46620945086572,406.6644207012173,-128.7243887660776,68210,33,0,0.0
865,-152.5093453044995,406.6644207012173,-128.55055846675083,68298,33,0,0.0
866,-107.57649448470752,406.6644207012173,-128.25572944711382,68377,33,0,0.0
867,-122.0042954858649,406.6644207012173,-127.8693681805009,68429,33,0,0.0
868,23.721019416469318,406.6644207012173,-126.73888142195612,68499,33,1,0.01
869,-193.22673911256425,406.6644207012173,-126.68846860046499,68546,33,0,0.01
870,-104.66100878065949,406.6644207012173,-127.50579167968702,68672,33,0,0.0
871,-130.7059896698716,406.6644207012173,-128.0249108335016,68730,33,0,0.0
872,-160.2498063565988,406.6644207012173,-128.73362957715338,68778,33,0,0.0
873,-124.25051296018,406.6644207012173,-128.7874783890153,68839,33,0,0.0
874,-216.65069644360636,406.6644207012173,-128.7183341604562,68928,33,0,0.0
875,-59.74226832535025,406.6644207012173,-128.78308622441295,68986,33,0,0.0
876,-110.09318614320105,406.6644207012173,-128.24417715880526,69036,33,0,0.0
877,-105.79396085096108,406.6644207012173,-129.4289181117107,69097,33,0,0.0
878,-258.3475337388168,406.6644207012173,-130.01310933965144,69156,33,0,0.0
879,-204.42591322625765,406.6644207012173,-130.68766836360138,69265,33,0,0.0
880,-82.24307952849048,406.6644207012173,-131.25203292829724,69349,33,0,0.0
881,-156.74270744128592,406.6644207012173,-131.57135830665092,69392,33,0,0.0
882,-114.29362891636792,406.6644207012173,-131.41321446989417,69456,33,0,0.0
883,-181.8007664512338,406.6644207012173,-131.77292542840127,69516,33,0,0.0
884,-120.085781800012,406.6644207012173,-132.01343307547455,69547,33,0,0.0
885,-71.1707191011025,406.6644207012173,-130.7726169165688,69610,33,0,0.0
886,-250.23602960653676,406.6644207012173,-130.56889520707927,69663,34,0,0.0
887,-131.30372018322066,406.6644207012173,-130.2506322708472,69702,34,0,0.0
888,-141.22068319001082,406.6644207012173,-133.69983993372443,69790,34,0,0.0
889,-54.51832275946785,406.6644207012173,-132.92233994469876,69867,34,0,0.0
890,-155.21202446328766,406.6644207012173,-133.48607846708285,69901,34,0,0.0
891,-177.04216748651487,406.6644207012173,-132.7599494077636,69934,34,0,0.0
892,-36.58958613526278,406.6644207012173,-131.64580965762593,69988,34,0,0.0
893,-191.1681268570244,406.6644207012173,-132.1663462577164,70029,34,0,0.0
894,-225.33600163565143,406.6644207012173,-132.82812382108304,70082,34,0,0.0
895,-59.42841236013913,406.6644207012173,-131.85527365993758,70165,34,0,0.0
896,-119.64762613280274,406.6644207012173,-132.0230759872146,70216,34,0,0.0
897,-175.78674520815343,406.6644207012173,-132.656426437556,70307,34,0,0.0
898,-107.02964648447228,406.6644207012173,-132.57799120948837,70390,34,0,0.0
899,-34.90183866705898,406.6644207012173,-131.24524336912276,70510,34,0,0.0
900,-138.7300911585511,406.6644207012173,-130.66904805609505,70547,34,0,0.0
901,-69.89195167912895,406.6644207012173,-131.08980167258295,70627,34,0,0.0
902,70.0409102319817,406.6644207012173,-128.72394914405425,70697,34,0,0.01
903,-150.85490434492786,406.6644207012173,-128.9711863087902,70737,34,0,0.01
904,-145.36089679287713,406.6644207012173,-129.04750203642084,70805,34,0,0.0
905,-161.1491339701994,406.6644207012173,-128.91249798142337,70848,34,0,0.0
906,-100.64765554753637,406.6644207012173,-128.43866621927754,70928,34,0,0.0
907,-221.54088051959184,406.6644207012173,-129.12533659808477,70991,34,0,0.0
908,-190.45499025091874,406.6644207012173,-128.92363203607326,71041,34,0,0.0
909,-53.39277390190804,406.6644207012173,-127.98771654193837,71102,34,0,0.0
910,-33.23017858404562,406.6644207012173,-126.66650145209016,72104,35,0,0.0
911,-112.8646324643899,406.6644207012173,-127.36761509000773,72157,35,0,0.0
912,-120.5578214557052,406.6644207012173,-127.27554323499653,72209,35,0,0.0
913,-184.4606531091586,406.6644207012173,-127.78103708827213,72262,35,0,0.0
914,-106.02471525583263,406.6644207012173,-127.50186687430458,72321,35,0,0.0
915,-14.152005568951878,406.6644207012173,-124.90189848679417,72426,35,0,0.0
916,-202.14034448244945,406.6644207012173,-125.00854176008282,72470,35,0,0.0
917,-91.73505531693911,406.6644207012173,-123.47709456901549,72535,35,0,0.0
918,-78.33919204473563,406.6644207012173,-122.83394700073549,72604,35,0,0.0
919,-168.79085051553244,406.6644207012173,-123.05001004082564,72647,35,0,0.0
920,-60.33455970264885,406.6644207012173,-122.52790350946258,72730,35,0,0.0
921,-195.4956947075701,406.6644207012173,-122.71281499398724,72825,35,0,0.0
922,39.21217535064754,406.6644207012173,-121.12311664007137,73827,36,0,0.0
923,-120.37215002406597,406.6644207012173,-121.26991734364556,73985,36,0,0.0
924,-69.4516275594556,406.6644207012173,-120.70734603736472,74055,36,0,0.0
925,-49.964300448669356,406.6644207012173,-119.91627072429887,74130,36,0,0.0
926,-134.250698861723,406.6644207012173,-119.99509128145999,74193,36,0,0.0
927,-32.706808865073796,406.6644207012173,-119.82863916286917,74299,36,0,0.0
928,-55.95829180700805,406.6644207012173,-124.45322697582495,74386,36,0,0.0
929,280.21351859711194,406.6644207012173,-120.36902713683179,74458,36,1,0.02
930,-144.9888104295925,406.6644207012173,-120.40084746697707,74490,36,0,0.02
931,-161.5405015147091,406.6644207012173,-120.13284866163178,74561,36,0,0.0
932,-94.13556906483944,406.6644207012173,-120.30481033845113,74645,36,0,0.0
933,-165.51856780066905,406.6644207012173,-120.36253466429423,74680,36,0,0.0
934,-125.37836312052767,406.6644207012173,-121.44057025828832,74726,36,0,0.0
935,-134.02459536501695,406.6644207012173,-120.19912552095957,74811,36,0,0.0
936,-132.86767473249995,406.6644207012173,-120.07507904741955,74924,36,0,0.0
937,-95.70110187789963,406.6644207012173,-119.71893791014618,74992,36,0,0.0
938,-170.2368498840941,406.6644207012173,-120.05643401855873,75067,36,0,0.0
939,-60.44315406380569,406.6644207012173,-118.92671476949727,75169,36,0,0.0
940,-174.27647382726178,406.6644207012173,-118.22952946492966,75208,36,0,0.0
941,-174.04990993725417,406.6644207012173,-118.20955012834905,75258,36,0,0.0
942,-174.6320717717441,406.6644207012173,-118.02543962786466,75303,36,0,0.0
943,-177.52347719504212,406.6644207012173,-117.14154058805114,75395,36,0,0.0
944,-123.59692744550841,406.6644207012173,-115.86107874425723,75427,36,0,0.0
945,-133.08087313865934,406.6644207012173,-119.61819417831781,75461,36,0,0.0
946,-132.362234273743,406.6644207012173,-120.62885366029658,75524,36,0,0.0
947,-145.64808413900874,406.6644207012173,-121.27929228532929,75559,36,0,0.0
948,-207.4648199395636,406.6644207012173,-121.89115296093922,75638,36,0,0.0
949,-128.5420521803507,406.6644207012173,-121.79158657324557,75709,36,0,0.0
950,-114.89471600272904,406.6644207012173,-121.30380075329181,75740,36,0,0.0
951,-146.88629580042334,406.6644207012173,-121.52169633953828,75801,37,0,0.0
952,-161.5685334579244,406.6644207012173,-121.69488411256567,75841,37,0,0.0
953,-200.87787042608625,406.6644207012173,-122.03935861311001,75931,37,0,0.0
954,-236.43839884660343,406.6644207012173,-122.40073601332668,75984,37,0,0.0
955,28.480120670159508,406.6644207012173,-120.86654738687491,76051,37,1,0.01
956,-219.1135300551815,406.6644207012173,-122.05820334759048,76102,37,0,0.01
957,-218.84898701124115,406.6644207012173,-122.86694076438876,76151,37,0,0.0
958,-170.4905858015,406.6644207012173,-123.33443328043805,76195,37,0,0.0
959,-165.87053562670263,406.6644207012173,-123.80827346997317,76264,37,0,0.0
960,-127.80639364450911,406.6644207012173,-124.57401929231038,76296,37,0,0.0
961,252.9844588764036,406.6644207012173,-120.7155229209749,76374,37,1,0.02
962,-171.65261780788273,406.6644207012173,-120.77457080616405,76429,37,0,0.02
963,-279.4599247117969,406.6644207012173,-121.7558273143329,76499,37,0,0.0
964,-238.25936207626094,406.6644207012173,-123.12375884058687,76549,37,0,0.0
965,-68.66511840865111,406.6644207012173,-122.28531657162839,76610,37,0,0.0
966,-247.59339515469327,406.6644207012173,-123.68548557832827,76662,37,0,0.0
967,-172.0783148092999,406.6644207012173,-124.18622577156262,76718,37,0,0.0
968,-105.46832587054226,406.6644207012173,-125.47811922443272,76811,37,0,0.0
969,-164.25392565626305,406.6644207012173,-125.18839108986971,76862,37,0,0.0
970,-201.7348905367083,406.6644207012173,-126.15912990743021,76940,37,0,0.0
971,-64.68024354807258,406.6644207012173,-125.49887244621223,77008,37,0,0.0
972,-124.66027296375835,406.6644207012173,-125.1429771122838,77078,37,0,0.0
973,-171.54549346334676,406.6644207012173,-125.61592691731548,77211,37,0,0.0
974,-112.55328001098643,406.6644207012173,-124.57495275298929,77319,37,0,0.0
975,-137.3961715754699,406.6644207012173,-125.35149178549047,77414,37,0,0.0
976,-71.02493163019692,406.6644207012173,-124.96080924036043,77482,37,0,0.0
977,-61.531061551930264,406.6644207012173,-124.51818024737011,77588,37,0,0.0
978,-61.2353616402263,406.6644207012173,-122.5470585263842,77671,37,0,0.0
979,-97.36572577409076,406.6644207012173,-121.47645665186253,77700,37,0,0.0
980,-67.2736913161873,406.6644207012173,-121.32676276973953,77781,37,0,0.0
981,-123.40443854452802,406.6644207012173,-120.99338008077193,77843,38,0,0.0
982,-96.17909236420041,406.6644207012173,-120.81223471525026,77874,38,0,0.0
983,-125.77867076083814,406.6644207012173,-120.25201375834631,77985,38,0,0.0
984,-1.8314774191395884,406.6644207012173,-119.06947071453759,78052,38,1,0.01
985,-88.96925864852146,406.6644207012173,-119.24745611001175,78164,38,0,0.0
986,-115.10361922059579,406.6644207012173,-117.89613200615234,78237,38,0,0.0
987,-98.51211773887115,406.6644207012173,-117.56821598170887,78322,38,0,0.0
988,-194.9688376520246,406.6644207012173,-118.10569752632901,78404,38,0,0.0
989,-215.79267965174895,406.6644207012173,-119.71844109525182,78456,38,0,0.0
990,-111.50248858996953,406.6644207012173,-119.28134573651863,78488,38,0,0.0
991,-201.2046757117777,406.6644207012173,-119.52297081877124,78528,38,0,0.0
992,162.62515901553036,406.6644207012173,-117.53082336726332,78608,38,1,0.02
993,-74.81823680066117,406.6644207012173,-116.3673244666997,78694,38,0,0.02
994,-72.13676399671954,406.6644207012173,-114.83533209031039,78799,38,0,0.0
995,-258.96675894057336,406.6644207012173,-116.83071555611473,78867,38,0,0.0
996,-213.27856156573415,406.6644207012173,-117.76702491044402,78945,38,0,0.0
997,-180.7761163259197,406.6644207012173,-117.81691862162168,79042,38,0,0.0
998,-168.60950052982736,406.6644207012173,-118.43271716207522,79096,38,0,0.0
999,-117.4739151229001,406.6644207012173,-119.25843792663365,79126,38,0,0.0
1000,-118.46690181914822,406.6644207012173,-119.05580603323965,79186,38,0,0.0
1001,-106.91505146545288,406.6644207012173,-119.42603703110287,79264,38,0,0.0
1002,-270.62779357872967,406.6644207012173,-122.83272406920997,79322,38,0,0.0
1003,-216.97819425389432,406.6644207012173,-123.49395696829963,79373,38,0,0.0
1004,-197.71549638555763,406.6644207012173,-124.01750296422642,79446,38,0,0.0
1005,-127.42669829401342,406.6644207012173,-123.68027860746457,79485,38,0,0.0
1006,-119.54435857014397,406.6644207012173,-123.86924563769065,79574,38,0,0.0
1007,-154.49545138154525,406.6644207012173,-123.19879134631019,79645,38,0,0.0
1008,-149.47161868894847,406.6644207012173,-122.78895763069049,79686,38,0,0.0
1009,-184.55858293286644,406.6644207012173,-124.10061572100008,79727,38,0,0.0
1010,-175.64516082928628,406.6644207012173,-125.52476554345249,79815,38,0,0.0
1011,-40.520221378892714,406.6644207012173,-124.80132143259752,79925,39,0,0.0
1012,-102.20197639755372,406.6644207012173,-124.61776298201599,79993,39,0,0.0
1013,-202.2134576704891,406.6644207012173,-124.7952910276293,80036,39,0,0.0
1014,-162.24429103936004,406.6644207012173,-125.35748678546457,80067,39,0,0.0
1015,-113.41558281643515,406.6644207012173,-126.3501225579394,80130,39,0,0.0
1016,-271.832306376059,406.6644207012173,-127.04704217687551,80183,39,0,0.0
1017,-19.12116173015953,406.6644207012173,-126.32090324100768,80284,39,0,0.0
1018,-89.84520501009133,406.6644207012173,-126.43596337066128,80356,39,0,0.0
1019,-12.714465663123967,406.6644207012173,-124.87519952213717,80420,39,0,0.0
1020,-101.7705035354117,406.6644207012173,-125.28955896046482,80452,39,0,0.0
1021,-217.75634623439913,406.6644207012173,-125.51216547573308,80530,39,0,0.0
1022,-140.93980900672668,406.6644207012173,-127.31368531930684,80588,39,0,0.0
1023,-303.4949724841457,406.6644207012173,-129.14491354390765,80668,39,0,0.0
1024,-118.97135040281977,406.6644207012173,-129.64011077234127,80719,39,0,0.0
1025,-107.56533033151298,406.6644207012173,-130.21612107116974,80782,39,0,0.0
1026,-164.53865014841398,406.6644207012173,-130.51900058403663,80845,39,0,0.0
1027,-119.41653674458334,406.6644207012173,-131.38609786283175,80923,39,0,0.0
1028,-71.90639808603751,406.6644207012173,-131.545578925622,80998,39,0,0.0
1029,-246.2324232578356,406.6644207012173,-136.8100383441715,81053,39,0,0.0
1030,-180.62491882649556,406.6644207012173,-137.16639942814052,81115,39,0,0.0
1031,-148.77275118096225,406.6644207012173,-137.03872192480307,81179,39,0,0.0
1032,-109.3837226913594,406.6644207012173,-137.19120346106828,81211,39,0,0.0
1033,-100.44635338140831,406.6644207012173,-136.54048131687566,81288,39,0,0.0
1034,-193.41689359902819,406.6644207012173,-137.22086662166066,81352,39,0,0.0
1035,-136.31299094609318,406.6644207012173,-137.24375057747142,81464,39,0,0.0
1036,-30.90109139615653,406.6644207012173,-136.22408474410798,81585,39,0,0.0
1037,-108.81299485854994,406.6644207012173,-136.35520367391447,81620,39,0,0.0
1038,-91.69928399391067,406.6644207012173,-135.56982801501266,81671,39,0,0.0
1039,-45.948428667671095,406.6644207012173,-135.42488076105133,81746,39,0,0.0
1040,-272.35636833906796,406.6644207012173,-136.40567970616937,81818,39,0,0.0
1041,-167.5659162041028,406.6644207012173,-136.34083976883784,81850,39,0,0.0
1042,-120.48414987137222,406.6644207012173,-135.79936054983412,81925,40,0,0.0
1043,-120.34100085128625,406.6644207012173,-135.22753578639657,81995,40,0,0.0
1044,-257.8748739430997,406.6644207012173,-136.57031525137248,82062,40,0,0.0
1045,-159.0126429654968,406.6644207012173,-136.82963294964085,82103,40,0,0.0
1046,-178.91856252416477,406.6644207012173,-137.2951962321451,82140,40,0,0.0
1047,-65.29938338280166,406.6644207012173,-136.49170922458302,82225,40,0,0.0
1048,-3.405917124638094,406.6644207012173,-134.45112019643375,82294,40,1,0.01
1049,-178.27377876309032,406.6644207012173,-134.94843746226113,82332,40,0,0.01
1050,-153.00077644109615,406.6644207012173,-135.32949806664482,82373,40,0,0.01
1051,-312.6795435014536,406.6644207012173,-136.9874305436551,82434,40,0,0.0
1052,-123.92911606132664,406.6644207012173,-136.61103636968915,82491,40,0,0.0
1053,-130.11638118458086,406.6644207012173,-135.9034214772741,82521,40,0,0.0
1054,-148.66897972614953,406.6644207012173,-135.02572728606955,82592,40,0,0.0
1055,-91.43750005384341,406.6644207012173,-136.2249034933096,82695,40,0,0.0
1056,-256.79682265281645,406.6644207012173,-136.6017364192859,82747,40,0,0.0
1057,-145.99569243382646,406.6644207012173,-135.87320347351178,82788,40,0,0.0
1058,-241.95980551769023,406.6644207012173,-136.58789567067367,82839,40,0,0.0
1059,-213.99729010532667,406.6644207012173,-137.06916321545992,82907,40,0,0.0
1060,-145.58959876056167,406.6644207012173,-137.24699526662044,82973,40,0,0.0
1061,-302.23331645272674,406.6644207012173,-142.79917301991176,83041,40,0,0.0
1062,-253.07785161911886,406.6644207012173,-143.6134253580241,83104,40,0,0.0
1063,-121.50125997143547,406.6644207012173,-142.0338387106205,83207,40,0,0.0
1064,-219.0474591486644,406.6644207012173,-141.84171968134453,83254,40,0,0.0
1065,-33.33653730902252,406.6644207012173,-141.48843387034825,83315,40,0,0.0
1066,-88.01946414013608,406.6644207012173,-139.89269456020267,83382,40,0,0.0
1067,-312.81634128464844,406.6644207012173,-141.30007482495614,83450,40,0,0.0
1068,-210.37476634140205,406.6644207012173,-142.34913922966473,83486,40,0,0.0
1069,-174.00787789509303,406.6644207012173,-142.44667875205306,83602,40,0,0.0
